symbol,strategy,strike,short_strike,type,vol_mode,iv_context,iv,iv_rank,iv_percentile,hv,hv10,hv20,hv60,delta,vega,theta,score,entry,stop_loss,target,risk_reward,reason,mid_price,bid,ask,spot,moneyness,oi,volume,expected_move,expected_move_ratio,quality_score,atm_iv,atm_reference_iv,skew_discount,trend,dte,component_scores,security_id
BPCL,Volatility Expansion Play,285.0,,CALL,skew,below_chain_mean,42.88768080502178,,,42.69023031227185,48.890848143111235,44.452615737267024,34.139765248105554,0.46166,0.292,-0.27779,85.72,10.32,6.71,18.59,2.29,"['Strike IV is 0.41 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 15.0', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",10.325,10.2,10.45,278.15,2.462699982024096,770250,1327200,31.537185899463587,0.21720390721724267,3,43.323177466102564,59.76247237500129,0.4098711126961552,bearish,25,"{'skew': 53.28, 'iv_vs_hv': 49.07, 'delta': 70.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",526
SBIN,Volatility Expansion Play,1060.0,,CALL,skew,below_chain_mean,31.148202255885728,,,37.008296498858094,42.25915659443606,36.125632160912716,32.93432218720731,0.35937,1.00663,-0.70946,85.72,19.75,12.84,35.55,2.29,"['IV is 5.86 points below weighted HV', 'Delta 0.36 sits in the preferred directional range', 'Strike IV is 0.17 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",19.75,19.5,20.0,1018.4,4.084838963079342,764250,1965000,91.80714109541843,0.4531237930256826,4,34.44565922740446,36.34553116699944,0.1723446323708468,bearish,25,"{'skew': 51.38, 'iv_vs_hv': 81.67, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",3045
NATIONALUM,Volatility Expansion Play,395.0,,PUT,skew,below_chain_mean,45.8798642528198,,,53.19429001137205,49.26042186379974,54.39465871706959,55.52766655134764,-0.39782,0.40979,-0.32066,85.71,14.47,9.41,26.05,2.29,"['IV is 7.31 points below weighted HV', 'Delta -0.40 sits in the preferred directional range', 'Strike IV is 0.30 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",14.475,14.35,14.6,401.8,1.692384270781486,405000,1087500,47.25303366352093,0.14390610449312954,4,44.93618419897139,54.388449322222925,0.30013595370890955,bullish,25,"{'skew': 52.4, 'iv_vs_hv': 77.5, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",6364
EXIDEIND,Volatility Expansion Play,282.5,,CALL,skew,below_chain_mean,26.626791868186434,,,40.38643833647761,47.781810302255,41.710631113186494,31.225476001755048,0.82964,0.20046,-0.16697,85.7,24.85,16.15,44.73,2.29,"['IV is 13.76 points below weighted HV', 'Strike IV is 0.68 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 18.5', 'Historical IV expansion observed after similar low IV levels', 'Liquidity is strong in both OI and volume']",24.85,23.4,26.3,299.25,-5.597326649958228,43200,34200,32.382255577767246,0.517258594287054,3,41.3475103855928,65.74261750277576,0.6835871327244349,bearish,25,"{'skew': 55.47, 'iv_vs_hv': 100.0, 'delta': 25.0, 'vega': 80.18, 'liquidity': 100.0, 'strike_relevance': 98.27}",676
JSWSTEEL,Volatility Expansion Play,1200.0,,CALL,skew,below_chain_mean,33.75331019100299,,,41.123532617594506,45.68243848324067,44.98113112314445,31.421162077881753,0.33029,1.09307,-0.82064,85.68,20.92,13.6,37.66,2.29,"['IV is 7.37 points below weighted HV', 'Delta 0.33 sits in the preferred directional range', 'Strike IV is 0.23 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",20.924999999999997,20.65,21.2,1141.3,5.143257688600722,554850,650700,108.1573724425003,0.542727681658564,4,36.21035133870154,44.00785974339235,0.22881360299809703,bearish,25,"{'skew': 51.83, 'iv_vs_hv': 85.84, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 95.73}",11723
AMBUJACEM,Bear Put Spread,410.0,405.0,PUT,skew,below_chain_mean,40.514045198442794,,,47.74764036270352,57.973657957504734,48.097135904319806,37.05562871241392,-0.37856,0.42072,-0.28725,85.64,12.57,8.17,22.63,2.29,"['IV is 7.23 points below weighted HV', 'Delta -0.38 sits in the preferred directional range', 'Strike IV is 0.19 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",12.575,12.4,12.75,418.45,2.019357151392039,752850,455700,40.69434493965952,0.20764555892297618,4,37.15924810265441,46.70952288115754,0.1917131249305105,bearish,25,"{'skew': 51.53, 'iv_vs_hv': 80.3, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",1270
BHEL,Volatility Expansion Play,260.0,,CALL,skew,below_chain_mean,38.45643451567254,,,46.33901660348687,46.66066994855248,46.99612431857679,45.14121963830135,0.36661,0.24691,-0.20938,85.58,6.0,3.9,10.8,2.29,"['IV is 7.88 points below weighted HV', 'Delta 0.37 sits in the preferred directional range', 'Strike IV is 0.09 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",6.0,5.99,6.01,248.11,4.792229253153837,4105500,6179250,27.766563186523538,0.4282128803672318,4,42.76163353575268,41.808654073362156,0.09404727616099964,bearish,25,"{'skew': 50.75, 'iv_vs_hv': 84.02, 'delta': 100.0, 'vega': 98.76, 'liquidity': 100.0, 'strike_relevance': 100.0}",438
HINDZINC,Bear Put Spread,505.0,500.0,PUT,skew,below_chain_mean,45.08046515169372,,,53.93388975574763,56.56155342231267,49.01340303362122,57.866875052017775,-0.38401,0.52079,-0.40105,85.56,17.77,11.55,31.99,2.29,"['IV is 8.85 points below weighted HV', 'Delta -0.38 sits in the preferred directional range', 'Strike IV is 0.09 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",17.775,17.65,17.9,515.75,2.084343189529811,260925,625975,59.18423992917261,0.18163619255505886,4,43.84734139418508,47.25646789087298,0.08709912186308638,bearish,25,"{'skew': 50.7, 'iv_vs_hv': 82.83, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",1424
SBIN,Volatility Expansion Play,1110.0,,CALL,skew,below_chain_mean,30.690006140138976,,,37.008296498858094,42.25915659443606,36.125632160912716,32.93432218720731,0.17494,0.69386,-0.46413,85.55,7.62,4.96,13.72,2.29,"['IV is 6.32 points below weighted HV', 'Delta 0.17 sits in the preferred directional range', 'Strike IV is 0.19 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 16.7', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",7.625,7.5,7.75,1018.4,8.994501178318934,534000,1210500,91.80714109541843,0.9977437365661662,4,34.44565922740446,36.34553116699944,0.1875385218615164,bearish,25,"{'skew': 51.5, 'iv_vs_hv': 84.15, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 50.23}",3045
PGEL,Volatility Expansion Play,500.0,,CALL,skew,below_chain_mean,53.14183143403153,,,65.56137180848492,61.765854502746656,77.23097789978614,53.79741432582158,0.28777,0.40976,-0.4597,85.55,10.7,6.96,19.26,2.29,"['IV is 12.42 points below weighted HV', 'Delta 0.29 sits in the preferred directional range', 'Strike IV is 0.37 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",10.7,10.6,10.8,454.45,10.023104852018927,1270150,4481150,76.53461089363662,0.5951555703772083,4,64.34994776309821,81.48947580907739,0.3703336653206213,bearish,25,"{'skew': 52.96, 'iv_vs_hv': 87.89, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 90.48}",25358
360ONE,Volatility Expansion Play,1000.0,,CALL,skew,below_chain_mean,41.04964828860605,,,33.804030373092836,38.15619361815597,32.20526157559417,31.583558858027917,0.30433,0.86392,-0.76786,85.53,18.5,12.03,33.3,2.29,"['Delta 0.30 sits in the preferred directional range', 'Strike IV is 0.81 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 11.1', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",18.5,17.8,19.2,933.85,7.083578733201261,53500,73500,106.90801832636738,0.6187562077716017,4,43.74310268820001,103.52298844683793,0.812078395421746,bearish,25,"{'skew': 56.5, 'iv_vs_hv': 7.13, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 88.12}",13061
PERSISTENT,Volatility Expansion Play,5000.0,,CALL,skew,below_chain_mean,27.199725297727145,,,34.21087906621892,34.81724755541825,32.78440921724321,35.50647037565389,0.77411,4.15412,-3.2375,85.53,311.7,202.6,561.06,2.29,"['IV is 7.01 points below weighted HV', 'Strike IV is 0.21 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Historical IV expansion observed after similar low IV levels', 'Liquidity is strong in both OI and volume']",311.7,309.65,313.75,5227.7,-4.355643973449124,115700,385300,602.551300819745,0.3778931348919566,3,44.04126647836371,41.259075704831325,0.21397558407129977,neutral,25,"{'skew': 51.71, 'iv_vs_hv': 90.99, 'delta': 25.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",18365
TRENT,Volatility Expansion Play,3800.0,,CALL,skew,below_chain_mean,39.12768322302068,,,48.56285512738645,60.550993090372614,46.6728329644305,39.09474671500823,0.29564,3.24195,-2.75607,85.52,64.92,42.2,116.86,2.29,"['IV is 9.44 points below weighted HV', 'Delta 0.30 sits in the preferred directional range', 'Strike IV is 0.37 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",64.925,63.9,65.95,3550.6,7.02416492987101,118100,188600,412.67891015790684,0.6043439435869646,4,44.41063205242139,58.315673150905745,0.37476437695847525,bearish,25,"{'skew': 53.0, 'iv_vs_hv': 88.86, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 89.57}",1964
NATIONALUM,Volatility Expansion Play,392.5,,PUT,skew,below_chain_mean,46.324996262809684,,,53.19429001137205,49.26042186379974,54.39465871706959,55.52766655134764,-0.37846,0.40395,-0.32131,85.49,13.4,8.71,24.12,2.29,"['IV is 6.87 points below weighted HV', 'Delta -0.38 sits in the preferred directional range', 'Strike IV is 0.28 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",13.4,13.3,13.5,401.8,2.314584370333502,697500,1282500,47.25303366352093,0.19681276055678004,4,44.93618419897139,54.388449322222925,0.2844341514403862,bullish,25,"{'skew': 52.28, 'iv_vs_hv': 75.83, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",6364
PFC,Volatility Expansion Play,420.0,,CALL,skew,above_chain_mean,33.88358551036772,,,46.04869353521845,50.96253553810293,48.58766345849835,37.7495583012941,0.35971,0.39773,-0.30148,85.48,8.43,5.48,15.17,2.29,"['IV is 12.17 points below weighted HV', 'Delta 0.36 sits in the preferred directional range', 'IV context is above_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",8.425,8.4,8.45,402.25,4.4126786824114355,1327300,1755000,39.827718750704086,0.4456695125097068,3,37.83256672892166,26.892198711281747,-0.47624842791954874,neutral,25,"{'skew': 46.19, 'iv_vs_hv': 100.0, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",14299
ADANIGREEN,Volatility Expansion Play,900.0,,CALL,skew,below_chain_mean,45.08625133064946,,,50.746463245664174,56.0194630466527,43.14336131007524,55.610932692127534,0.38121,0.86248,-0.84462,85.47,25.2,16.38,45.36,2.29,"['IV is 5.66 points below weighted HV', 'Delta 0.38 sits in the preferred directional range', 'Strike IV is 0.39 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",25.2,25.0,25.4,856.0,5.14018691588785,866400,823800,108.00026258139467,0.4074064168764339,4,48.20892802479261,69.44887072266941,0.38879214802409734,bearish,25,"{'skew': 53.11, 'iv_vs_hv': 72.31, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",3563
INDUSTOWER,Volatility Expansion Play,440.0,,CALL,skew,below_chain_mean,31.565255953930492,,,35.77065443048854,40.514948938788734,36.59888992448198,29.92204593019709,0.38422,0.42907,-0.30769,85.42,8.35,5.43,15.03,2.29,"['IV is 4.21 points below weighted HV', 'Delta 0.38 sits in the preferred directional range', 'Strike IV is 0.34 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",8.350000000000001,7.65,9.05,424.85,3.5659644580440104,423300,924800,38.56485828257379,0.39284469526615046,4,34.68426894050216,47.79394710945848,0.33507842811874833,bearish,25,"{'skew': 52.68, 'iv_vs_hv': 73.51, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",29135
KPITTECH,Volatility Expansion Play,700.0,,CALL,skew,below_chain_mean,49.4296712583048,,,48.48881373603581,55.67570789210319,47.78064931533146,42.246138807574226,0.53338,0.73232,-0.80116,85.38,37.4,24.31,67.32,2.29,"['Strike IV is 0.40 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 10.5', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",37.400000000000006,37.2,37.6,696.8,0.4592422502870329,592875,1565700,96.71053097471508,0.03308843378015041,3,53.03249425854543,93.77736432681348,0.3974372725377426,bearish,25,"{'skew': 53.18, 'iv_vs_hv': 46.12, 'delta': 70.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",9683
RECLTD,Bear Put Spread,315.0,312.5,PUT,skew,below_chain_mean,40.19885797295937,,,47.61511303322625,55.182310799213106,49.99745812414659,36.87145514601228,-0.34194,0.3153,-0.21572,85.36,8.2,5.33,14.76,2.29,"['IV is 7.42 points below weighted HV', 'Delta -0.34 sits in the preferred directional range', 'Strike IV is 0.08 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",8.2,8.1,8.3,324.8,3.017241379310348,583800,999600,31.561048864589846,0.31050932565790595,4,37.12887881271081,42.255188031015656,0.07656725156723024,bearish,25,"{'skew': 50.61, 'iv_vs_hv': 81.15, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",15355
MAZDOCK,Bear Put Spread,2100.0,2080.0,PUT,skew,above_chain_mean,51.71414627896047,,,68.65442327584118,82.17925092178899,72.48454831169494,50.02276224875503,-0.25097,1.9064,-1.76299,85.35,49.92,32.45,89.86,2.29,"['IV is 16.94 points below weighted HV', 'Delta -0.25 sits in the preferred directional range', 'IV context is above_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",49.925,49.6,50.25,2264.6,7.2683917689658175,191600,835400,285.57095288973613,0.5763891541992886,3,48.183567909450105,47.62011034619392,-0.136081459743731,bearish,25,"{'skew': 48.91, 'iv_vs_hv': 99.35, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 92.36}",509
PAYTM,Bear Put Spread,980.0,970.0,PUT,skew,above_chain_mean,46.11017509308878,,,55.220676274114446,69.55573912585498,52.344766708381975,44.7201595100172,-0.36953,1.00375,-0.79614,85.21,33.67,21.89,60.61,2.29,"['IV is 9.11 points below weighted HV', 'Delta -0.37 sits in the preferred directional range', 'IV context is above_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",33.675,33.3,34.05,1006.0,2.584493041749503,161675,241425,119.32528107529102,0.21789179766184422,3,45.322192723423754,45.23821463118269,-0.02749428611796298,bearish,25,"{'skew': 49.78, 'iv_vs_hv': 83.0, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",6705
UPL,Volatility Expansion Play,630.0,,CALL,skew,below_chain_mean,38.74243899365358,,,48.668251864011026,55.627020830519534,41.867027667375304,50.77778182635014,0.31865,0.55963,-0.47347,85.19,11.75,7.64,21.15,2.29,"['IV is 9.93 points below weighted HV', 'Delta 0.32 sits in the preferred directional range', 'Strike IV is 0.14 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",11.75,11.5,12.0,593.0,6.239460370994941,756090,256095,62.70175650178673,0.5900951115930166,4,40.40186765475043,47.0023718211042,0.14393972629143792,bearish,25,"{'skew': 51.15, 'iv_vs_hv': 90.79, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 90.99}",11287
AMBUJACEM,Bear Put Spread,400.0,395.0,PUT,skew,below_chain_mean,41.384342935046305,,,47.74764036270352,57.973657957504734,48.097135904319806,37.05562871241392,-0.2978,0.38335,-0.2743,85.19,9.2,5.98,16.56,2.29,"['IV is 6.36 points below weighted HV', 'Delta -0.30 sits in the preferred directional range', 'Strike IV is 0.16 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",9.2,9.05,9.35,418.45,4.409128928187355,622650,446250,40.69434493965952,0.45337994818093647,4,37.15924810265441,46.70952288115754,0.16478259475206913,bearish,25,"{'skew': 51.32, 'iv_vs_hv': 76.65, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",1270
AMBUJACEM,Bear Put Spread,405.0,400.0,PUT,skew,below_chain_mean,41.56544174252088,,,47.74764036270352,57.973657957504734,48.097135904319806,37.05562871241392,-0.33876,0.40477,-0.28791,85.1,10.78,7.0,19.39,2.29,"['IV is 6.18 points below weighted HV', 'Delta -0.34 sits in the preferred directional range', 'Strike IV is 0.16 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",10.775,10.55,11.0,418.45,3.214243039789697,280350,206850,40.69434493965952,0.3305127535519563,4,37.15924810265441,46.70952288115754,0.1591786655507736,bearish,25,"{'skew': 51.27, 'iv_vs_hv': 75.9, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",1270
RECLTD,Bear Put Spread,310.0,307.5,PUT,skew,below_chain_mean,40.72883207931685,,,47.61511303322625,55.182310799213106,49.99745812414659,36.87145514601228,-0.29051,0.29417,-0.20713,85.07,6.8,4.42,12.24,2.29,"['IV is 6.89 points below weighted HV', 'Delta -0.29 sits in the preferred directional range', 'Strike IV is 0.06 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",6.800000000000001,6.7,6.9,324.8,4.556650246305423,1485400,1421000,31.561048864589846,0.46893245099357206,4,37.12887881271081,42.255188031015656,0.05683371678442017,bearish,25,"{'skew': 50.45, 'iv_vs_hv': 78.92, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",15355
HINDZINC,Bear Put Spread,500.0,495.0,PUT,skew,below_chain_mean,46.0773455880724,,,53.93388975574763,56.56155342231267,49.01340303362122,57.866875052017775,-0.35462,0.50742,-0.40373,85.06,16.02,10.42,28.84,2.29,"['IV is 7.86 points below weighted HV', 'Delta -0.35 sits in the preferred directional range', 'Strike IV is 0.05 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",16.025,15.9,16.15,515.75,3.0538051381483275,1139250,1659875,59.18423992917261,0.2661181425806676,4,43.84734139418508,47.25646789087298,0.0471968694220705,bearish,25,"{'skew': 50.38, 'iv_vs_hv': 79.13, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",1424
DABUR,Volatility Expansion Play,450.0,,CALL,skew,below_chain_mean,29.62629737479377,,,31.635541840469486,36.27580996844835,33.70378487194235,24.23761633719347,0.20148,0.31018,-0.20218,85.04,3.53,2.29,6.35,2.29,"['IV is 2.01 points below weighted HV', 'Delta 0.20 sits in the preferred directional range', 'Strike IV is 0.51 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Chain IV percentile is cheap at 12.5', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",3.5250000000000004,3.45,3.6,417.25,7.849011384062313,472500,368750,34.20872302059087,0.9573581562891771,4,31.326865698921676,70.0494296890936,0.5090549951739228,bearish,25,"{'skew': 54.07, 'iv_vs_hv': 62.7, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 54.26}",772
KFINTECH,Volatility Expansion Play,940.0,,CALL,skew,above_chain_mean,36.917823909725016,,,43.59518085152455,53.04540177154122,43.20968169515602,34.65895880666594,0.3905,0.91744,-0.75429,85.04,23.33,15.16,41.99,2.29,"['IV is 6.68 points below weighted HV', 'Delta 0.39 sits in the preferred directional range', 'IV context is above_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",23.325000000000003,22.8,23.85,904.15,3.965050047005477,33500,30500,103.22756803449467,0.34729094836391317,3,43.624617998613346,36.58353409324158,-0.007857345619142789,bearish,25,"{'skew': 49.94, 'iv_vs_hv': 80.63, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",13359
TATATECH,Volatility Expansion Play,580.0,,CALL,skew,below_chain_mean,36.802236082350234,,,46.83930562140115,61.25603169893772,45.09957810789215,34.74221622854326,0.27657,0.47865,-0.38392,84.99,8.65,5.62,15.57,2.29,"['IV is 10.04 points below weighted HV', 'Delta 0.28 sits in the preferred directional range', 'Strike IV is 0.53 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",8.649999999999999,8.6,8.7,541.1,7.18905932360007,104800,149600,55.58804252119121,0.6997907865737593,4,39.25367071494004,75.98139778554547,0.5323473893150992,bearish,25,"{'skew': 54.26, 'iv_vs_hv': 92.86, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 80.02}",20293
COCHINSHIP,Bear Put Spread,1260.0,1240.0,PUT,skew,below_chain_mean,57.04359047056292,,,65.59656132820041,84.13953207463764,65.87584413233111,46.681213509588886,-0.34364,1.27848,-1.29209,84.99,50.65,32.92,91.17,2.29,"['IV is 8.55 points below weighted HV', 'Delta -0.34 sits in the preferred directional range', 'Strike IV is 0.12 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",50.65,49.65,51.65,1314.5,4.146063141879042,24000,109200,184.32007325372987,0.29568130609940035,4,53.57824351528754,62.4106481942034,0.1200634016854032,bearish,25,"{'skew': 50.96, 'iv_vs_hv': 76.08, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",21508
M&M,Volatility Expansion Play,3150.0,,CALL,skew,above_chain_mean,34.4552941781407,,,45.64090126952314,49.7747142125354,50.690587540590684,34.774173298420834,0.35546,2.96552,-2.27878,84.96,62.67,40.74,112.81,2.29,"['IV is 11.19 points below weighted HV', 'Delta 0.36 sits in the preferred directional range', 'IV context is above_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",62.675,62.15,63.2,3011.7,4.59209084570177,142600,130400,300.44255674297995,0.4603209395475618,3,38.11765439496421,24.239786866812164,-0.6061777996296754,bearish,25,"{'skew': 45.15, 'iv_vs_hv': 99.02, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",2031
AXISBANK,Volatility Expansion Play,1240.0,,CALL,skew,below_chain_mean,32.615583551943,,,35.84998848093227,40.33747233795601,37.015332192979336,29.80871300784577,0.39111,1.21603,-0.8983,84.95,27.9,18.13,50.22,2.29,"['IV is 3.23 points below weighted HV', 'Delta 0.39 sits in the preferred directional range', 'Strike IV is 0.36 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",27.9,27.15,28.65,1197.9,3.5144836797729284,485000,568125,113.13642203080367,0.3721171241259277,4,36.08762514337185,51.55044205021431,0.35742198591795526,bearish,25,"{'skew': 52.86, 'iv_vs_hv': 68.04, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 100.0}",5900
COLPAL,Volatility Expansion Play,2000.0,,CALL,skew,below_chain_mean,29.385765766992556,,,35.1566013133118,37.44394158957279,37.94741650192489,29.148174118900034,0.1543,1.14906,-0.73613,84.92,11.22,7.3,20.2,2.29,"['IV is 5.77 points below weighted HV', 'Delta 0.15 sits in the preferred directional range', 'Strike IV is 0.62 std below same-side chain mean', 'IV context is below_chain_mean', 'Chain IV percentile is cheap at 15.4', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",11.225,10.95,11.5,1829.5,9.319486198414866,186300,177525,151.85683582869132,1.1227680273302936,4,31.71599644578407,83.36031350382629,0.6185894418486945,bearish,25,"{'skew': 54.95, 'iv_vs_hv': 82.83, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 37.72}",15141
SBIN,Volatility Expansion Play,1070.0,,CALL,skew,below_chain_mean,30.956602017947404,,,37.008296498858094,42.25915659443606,36.125632160912716,32.93432218720731,0.31646,0.9583,-0.66527,84.91,16.6,10.79,29.88,2.29,"['IV is 6.05 points below weighted HV', 'Delta 0.32 sits in the preferred directional range', 'Strike IV is 0.18 std below same-side chain mean', 'IV context is below_chain_mean', 'Strike is inside the 1x expected move envelope', 'Volume is above same-side chain average', 'Liquidity is strong in both OI and volume']",16.6,16.3,16.9,1018.4,5.066771406127261,422250,1359750,91.80714109541843,0.5620477817337793,4,34.44565922740446,36.34553116699944,0.17869814070837692,bearish,25,"{'skew': 51.43, 'iv_vs_hv': 82.7, 'delta': 100.0, 'vega': 100.0, 'liquidity': 100.0, 'strike_relevance': 93.8}",3045
